Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
vox_brutus_pain_yell,,loaded,custom\Super_mario_galaxy_bowser\Bowser4.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,-100,100,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_brutus_pain_yell,,loaded,custom\Super_mario_galaxy_bowser\Bowser21.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,-100,100,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vox_brutus_pain_yell,,loaded,custom\Super_mario_galaxy_bowser\Bowser22.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,-100,100,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_cellbreaker_vox_death,,loaded,custom\Super_mario_galaxy_bowser\Bowser15.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,-125.4545455,125.4545455,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_cellbreaker_vox_death,,loaded,custom\Super_mario_galaxy_bowser\Bowser17.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,-138.1818182,138.1818182,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_cellbreaker_vox_death,,loaded,custom\Super_mario_galaxy_bowser\Bowser37.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,80,80,450,2000,3000,allon,default,allon,default,8,priority,8,oldest,-150.9090909,150.9090909,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_brutus_swing,,loaded,custom\Super_mario_galaxy_bowser\Bowser5.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_foley,snp_foley,,,,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,-176.3636364,176.3636364,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_brutus_swing,,loaded,custom\Super_mario_galaxy_bowser\Bowser9.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_foley,snp_foley,,,,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,-189.0909091,189.0909091,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_brutus_swing,,loaded,custom\Super_mario_galaxy_bowser\Bowser26.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_foley,snp_foley,,,,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,-201.8181818,201.8181818,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_brutus_swing,,loaded,custom\Super_mario_galaxy_bowser\Bowser27.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_foley,snp_foley,,,,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,-214.5454545,214.5454545,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_brutus_swing,,loaded,custom\Super_mario_galaxy_bowser\Bowser35.wav,,,,,vox_brutus_exert,,,BUS_FX,grp_foley,snp_foley,,,,74,74,350,1250,1500,allon,default,allon,default,8,priority,8,oldest,-227.2727273,227.2727273,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_cellbreaker_death,,loaded,custom\SM64\bowser-die.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,87,87,500,2000,3000,allon,default,allon,default,8,priority,8,oldest,-265.4545455,265.4545455,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_ai_cellbreaker_spawn,,loaded,custom\Super_mario_galaxy_bowser\Bowser31.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,87,87,500,2000,3000,allon,default,allon,default,8,priority,8,oldest,-278.1818182,278.1818182,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-290.9090909,290.9090909,80,100,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-303.6363636,303.6363636,80,100,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_00.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,79,83,250,1350,1500,allon,default,allon,default,8,priority,8,oldest,-316.3636364,316.3636364,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_01.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,79,83,250,1350,1500,allon,default,allon,default,8,priority,8,oldest,-329.0909091,329.0909091,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_02.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,79,83,250,1350,1500,allon,default,allon,default,8,priority,8,oldest,-341.8181818,341.8181818,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_03.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,79,83,250,1350,1500,allon,default,allon,default,8,priority,8,oldest,-354.5454545,354.5454545,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_engineer_handbang,,loaded,zmb\ai\brutus\gear\brutus_gear_04.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,79,83,250,1350,1500,allon,default,allon,default,8,priority,8,oldest,-367.2727273,367.2727273,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_cellbreaker_run,,loaded,custom\SM64\bowser-step.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,,,79,83,250,1350,1500,allon,default,allon,default,8,priority,8,oldest,-392.7272727,392.7272727,80,100,0,0.7,,3d,default,,nonlooping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
