Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#MANGLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_raz_mangler_fire_flux_r,,loaded,mpl\killstreak\emp_turret\flux\emp_turret_flux_02.wav,,,,,,,,BUS_FX,grp_weapon_decay_3p,snp_wpn_3p_decay,,50,0,71,74,500,6000,6000,defaultmin,default,alloff,default,1,priority,1,oldest,-25,25,20,70,0.15,1,no,3d,default,,nonlooping,,1,50,100,600,0,0.4,no,no,right_shot,4000,,no,ringoff_plr,outdoor,,,,,,,yes,no,no,500,150,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_fire_lfe,,loaded,wpn\hero\pineapple\lfe\wpn_pineapple_fire_lfe.wav,,,,,wpn_raz_mangler_fire_flux_l,,,BUS_HDRFX,grp_wpn_lfe,snp_wpn_3p,,0,0,80,80,100,574,574,defaultmin,default,allon,default,3,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,lfe,,nonlooping,,1,0,0,0,0,0.5,no,no,,0,,no,water,over,,,,,,,yes,no,no,0,64,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_impact,,loaded,zmb\ai\raz\mangler\imp\imp_00.wav,,,,,wpn_raz_mangler_impact_lfe,,,BUS_FX,grp_explosion,snp_grenade,exp_grenade,50,0,86,86,750,4000,4000,allon,default,allon,rcurve3,3,priority,1,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,,1,0,200,600,0,0.3,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,3000,4000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_impact,,loaded,zmb\ai\raz\mangler\imp\imp_01.wav,,,,,wpn_raz_mangler_impact_lfe,,,BUS_FX,grp_explosion,snp_grenade,exp_grenade,50,0,86,86,750,4000,4000,allon,default,allon,rcurve3,3,priority,1,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,,1,0,200,600,0,0.3,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,3000,4000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_impact,,loaded,zmb\ai\raz\mangler\imp\imp_02.wav,,,,,wpn_raz_mangler_impact_lfe,,,BUS_FX,grp_explosion,snp_grenade,exp_grenade,50,0,86,86,750,4000,4000,allon,default,allon,rcurve3,3,priority,1,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,,1,0,200,600,0,0.3,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,3000,4000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_impact,,loaded,zmb\ai\raz\mangler\imp\imp_03.wav,,,,,wpn_raz_mangler_impact_lfe,,,BUS_FX,grp_explosion,snp_grenade,exp_grenade,50,0,86,86,750,4000,4000,allon,default,allon,rcurve3,3,priority,1,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,,1,0,200,600,0,0.3,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,3000,4000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_impact_lfe,,loaded,wpn\hero\gravity_spikes\plr\impact\lfe\wpn_gravity_hit_lfe_00.wav,,,,,,,,BUS_HDRFX,grp_lfe,snp_grenade,,0,0,83,83,250,1000,1000,allon,default,allon,default,3,priority,1,oldest,0,0,25,80,0.25,0.75,no,3d,lfe,,nonlooping,,1,0,0,0,0,0,yes,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_pop,,loaded,zmb\ai\raz\mangler\pop\pulse_00.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,81,81,150,750,850,defaultmin,default,alloff,rcurve3,3,priority,1,oldest,-300,500,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_pop,,loaded,zmb\ai\raz\mangler\pop\pulse_01.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,81,81,150,750,850,defaultmin,default,alloff,rcurve3,3,priority,1,oldest,-300,500,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_pop,,loaded,zmb\ai\raz\mangler\pop\pulse_02.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,81,81,150,750,850,defaultmin,default,alloff,rcurve3,3,priority,1,oldest,-300,500,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_raz_mangler_pop,,loaded,zmb\ai\raz\mangler\pop\pulse_03.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,81,81,150,750,850,defaultmin,default,alloff,rcurve3,3,priority,1,oldest,-300,500,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz,,loaded,wpn\bowie\bowie_swing\bowie_swing_00.wav,,,,,zmb_melee_raz_swt1,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,76,76,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz,,loaded,wpn\bowie\bowie_swing\bowie_swing_01.wav,,,,,zmb_melee_raz_swt1,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,76,76,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz,,loaded,wpn\bowie\bowie_swing\bowie_swing_02.wav,,,,,zmb_melee_raz_swt1,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,76,76,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_gun_arm,,loaded,zmb\ai\raz\gunhand_melee\gunhand_melee_00.wav,,,,,vox_raz_exert_melee,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,76,76,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_gun_arm,,loaded,zmb\ai\raz\gunhand_melee\gunhand_melee_01.wav,,,,,vox_raz_exert_melee,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,76,76,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_gun_arm,,loaded,zmb\ai\raz\gunhand_melee\gunhand_melee_02.wav,,,,,vox_raz_exert_melee,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,76,76,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_gun_arm,,loaded,zmb\ai\raz\gunhand_melee\gunhand_melee_03.wav,,,,,vox_raz_exert_melee,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,76,76,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_gun_arm_swt,,loaded,fly\archetype\warlord\melee\swing\melee_swing_00.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,70,70,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_gun_arm_swt,,loaded,fly\archetype\warlord\melee\swing\melee_swing_01.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,70,70,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_gun_arm_swt,,loaded,fly\archetype\warlord\melee\swing\melee_swing_02.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,70,70,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_gun_arm_swt,,loaded,fly\archetype\warlord\melee\swing\melee_swing_03.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_hdrfx,,50,0,70,70,250,1250,1500,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_start,,loaded,zmb\ai\raz\melee\melee_start.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,0,0,100,1000,1200,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,80,100,99,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt1,,loaded,fly\archetype\warlord\melee\swing\melee_swing_00.wav,,,,,zmb_melee_raz_swt2,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,82,82,250,1000,1200,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt1,,loaded,fly\archetype\warlord\melee\swing\melee_swing_01.wav,,,,,zmb_melee_raz_swt2,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,82,82,250,1000,1200,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt1,,loaded,fly\archetype\warlord\melee\swing\melee_swing_02.wav,,,,,zmb_melee_raz_swt2,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,82,82,250,1000,1200,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt1,,loaded,fly\archetype\warlord\melee\swing\melee_swing_03.wav,,,,,zmb_melee_raz_swt2,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,82,82,250,1000,1200,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt2,,loaded,wpn\hero\arm_blade\swing_mono\swing_00.wav,,,,,vox_raz_exert_melee,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,88,88,250,500,600,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt2,,loaded,wpn\hero\arm_blade\swing_mono\swing_01.wav,,,,,vox_raz_exert_melee,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,88,88,250,500,600,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt2,,loaded,wpn\hero\arm_blade\swing_mono\swing_02.wav,,,,,vox_raz_exert_melee,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,88,88,250,500,600,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt2,,loaded,wpn\hero\arm_blade\swing_mono\swing_03.wav,,,,,vox_raz_exert_melee,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,88,88,250,500,600,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt2,,loaded,wpn\hero\arm_blade\swing_mono\swing_04.wav,,,,,vox_raz_exert_melee,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,88,88,250,500,600,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_melee_raz_swt2,,loaded,wpn\hero\arm_blade\swing_mono\swing_05.wav,,,,,vox_raz_exert_melee,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,88,88,250,500,600,allon,default,allon,default,4,priority,8,oldest,0,0,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_raz_armor_explo,,loaded,zmb\ai\sentinel\break\break_00.wav,,,,,zmb_raz_armor_explo_swt,,,BUS_HDRFX,grp_physics,snp_destructible,,40,0,94,94,500,1200,1500,allon,default,allon,default,3,priority,1,reject,-200,200,5,10,0.25,1,no,3d,default,,nonlooping,,1,0,50,300,50,0.1,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_raz_armor_explo,,loaded,zmb\ai\sentinel\break\break_01.wav,,,,,zmb_raz_armor_explo_swt,,,BUS_HDRFX,grp_physics,snp_destructible,,40,0,94,94,500,1200,1500,allon,default,allon,default,3,priority,1,reject,-200,200,5,10,0.25,1,no,3d,default,,nonlooping,,1,0,50,300,50,0.1,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_raz_armor_explo,,loaded,zmb\ai\sentinel\break\break_02.wav,,,,,zmb_raz_armor_explo_swt,,,BUS_HDRFX,grp_physics,snp_destructible,,40,0,94,94,500,1200,1500,allon,default,allon,default,3,priority,1,reject,-200,200,5,10,0.25,1,no,3d,default,,nonlooping,,1,0,50,300,50,0.1,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_raz_armor_explo,,loaded,zmb\ai\sentinel\break\break_03.wav,,,,,zmb_raz_armor_explo_swt,,,BUS_HDRFX,grp_physics,snp_destructible,,40,0,94,94,500,1200,1500,allon,default,allon,default,3,priority,1,reject,-200,200,5,10,0.25,1,no,3d,default,,nonlooping,,1,0,50,300,50,0.1,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
